ID	Name	Matches	
AT4G29530	AT4G29530	RXNQT-4191	
AT4G33670	AT4G33670	RXN-1884	
AT5G06580	AT5G06580	D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN, 1.1.2.5-RXN, GLYCOLATEDEHYDRO-RXN	
G-1821	At5g08170	AGMATINE-DEIMINASE-RXN	
AT5G08530	at5g08530	NADH-DEHYDROG-A-RXN	
AT5G09660	AT5G09660	MALATE-DEH-RXN	
AT5G11770	at5g11770	NADH-DEHYDROG-A-RXN	
AT5G11880	AT5G11880	DIAMINOPIMDECARB-RXN	
AT5G13320	AT5G13320	RXN-10884, RXN-10887, RXN-10886, RXN-10885	
AT5G13440	at5g13440	1.10.2.2-RXN, RXN-18584	
AT5G13640	AT5G13640	RXN-1641	
AT5G14760	At5g14760	L-ASPARTATE-OXID-RXN	
AT5G17380	AT5G17380	OXALYL-COA-DECARBOXYLASE-RXN	
AT5G23960	AT5G23960	RXN-8416, RXN-8415, RXN-8414, RXN-8432	
AT5G24400	AT5G24400	6PGLUCONOLACT-RXN	
AT5G37510	at5g37510	NADH-DEHYDROG-A-RXN	
AT5G41040	AT5G41040	RXN-10749	
AT5G44630	AT5G44630	RXN-8428, RXN-8425, RXN-8423, RXN-8430, RXN-8431, RXN-8417, RXN-8421, RXN-8424, RXN-8418, RXN-8426, RXN-8422, RXN-8429, RXN-8419	
AT5G48930	At5g48930	RXN-2601, 2.3.1.133-RXN, RXN-2621, RXN-2622	
AT5G50210	At5g50210	QUINOLINATE-SYNTHA-RXN	
AT5G51290	AT5G51290	RXN-7799	
AT5G52560	AT5G52560	UTPHEXPURIDYLYLTRANS-RXN, RXN-3, GLUC1PURIDYLTRANS-RXN, 2.7.7.44-RXN, 2.7.7.11-RXN, RXN-7381, RXN-7401, 2.7.7.37-RXN, RXN-13760, NAG1P-URIDYLTRANS-RXN, 2.7.7.64-RXN	
AT5G52840	at5g52840	NADH-DEHYDROG-A-RXN	
AT5G53850	AT5G53850	R83-RXN, R82-RXN, R145-RXN	
AT5G58220	AT5G58220	RXN-6201, 3.5.2.17-RXN	
AT5G62530	At5g62530	RXN-14116	
AT5G63510	at5g63510	NADH-DEHYDROG-A-RXN	
AT5G66220	AT5g66220	APIGNAR-RXN	
AT5G66510	at5g66510	NADH-DEHYDROG-A-RXN	
AT5G67590	at5g67590	NADH-DEHYDROG-A-RXN	
G-12810	AT9	RXN-12362, RXN-18669, RXN-18668, RXN-18670	
AT1G58080	AtATP-PRT1	ATPPHOSPHORIBOSYLTRANS-RXN	
AT1G09795	AtATP-PRT2	ATPPHOSPHORIBOSYLTRANS-RXN	
AT3G29200	AtCM1	CHORISMATEMUT-RXN	
AT5G10870	AtCM2	CHORISMATEMUT-RXN	
AT3G18030	AtCoaC	P-PANTOCYSDECARB-RXN	
AT2G18250	AtCoaD	PANTEPADENYLYLTRAN-RXN	
AT2G27490	AtCoaE	DEPHOSPHOCOAKIN-RXN	
G-12079	atdA1	RXN-14637	
G-12080	atdA2	RXN-15250, RXN-15251	
G-12076	atdA3	RXN-15249	
G-12077	atdA4	RXN-15249	
G-12078	atdA5	RXN-15249	
HS03017	ATE1	ARGINYLTRANSFERASE-RXN, RXN-17890, RXN-17891, RXN-17889, RXN-17888	
YOR377W	ATF1	RXN-14255, RXN-16063, RXN-13446, RXN-14251, RXN-13542, RXN-11668, RXN-12954, RXN-13247, THIOESTER-RXN, RXN-16395, 3.1.2.19-RXN, 3.1.2.18-RXN, ACETOACETYL-COA-HYDROLASE-RXN, RXN-11852, RXN-19417, ALCOHOL-O-ACETYLTRANSFERASE-RXN, RXN-12362, RXN-9192, RXN-18669, ACYL-COA-HYDROLASE-RXN, RXN-6762, RXN-9244, RXN-9628, RXN-12363, RXN-9629, RXN-9627, LINOLEOYL-RXN, RXN-9626, RXN-9666, RXN-10662, PALMITOYL-COA-HYDROLASE-RXN, RXN-7938, RXN-9624, RXN-20355	
YGR177C	ATF2	RXN-13542, RXN-11852, RXN-19417, ALCOHOL-O-ACETYLTRANSFERASE-RXN, RXN-12362, RXN-18669, RXN-6762, RXN-12363	
ACIAD0832	atfA	2.3.1.75-RXN, RXN-12639, DIACYLGLYCEROL-O-ACYLTRANSFERASE-RXN, RXN-9356	
AT3G23410	AtFAO3	RXN-4444, RXN-4465	
AT5G13050	AtFCL	5-FORMYL-THF-CYCLO-LIGASE-RXN	
YPR026W	ATH1	TREHALA-RXN	
HS06490	ATIC	AICARTRANSFORM-RXN, IMPCYCLOHYDROLASE-RXN	
G-9445	atlA	D-ARABINITOL-4-DEHYDROGENASE-RXN	
G-9446	atlB	XYLULOKIN-RXN	
G-34512	atmD	RXN-15739	
G-34513	atmP	RXN-15500, RXN-15499	
G-34511	atmQ	RXN-15737, RXN-15738	
AT5G17920	AtMS1	HOMOCYSMET-RXN	
AT3G03780	AtMS2	HOMOCYSMET-RXN	
AT3G59970	AtMTHFR-1	1.5.1.20-RXN	
AT2G44160	AtMTHFR-2	1.5.1.20-RXN	
EG11670	atoA	ACETOACETYL-COA-TRANSFER-RXN	
EG11672	atoB	ACETYL-COA-ACETYLTRANSFER-RXN, RXN-20155, RXN-20154	
EG11669	atoD	ACETOACETYL-COA-TRANSFER-RXN	
EG11671	atoE	TRANS-RXN0-281	
HS02790	ATP4A	3.6.3.10-RXN	
G66-33511	ATP4B	3.6.3.10-RXN	
HS00493	ATP6V0A1	ATPSYN-RXN	
HS04129	ATP6V0B	ATPSYN-RXN	
G66-37869	ATP6V0C	ATPSYN-RXN	
HS08417	ATP6V0D1	ATPSYN-RXN	
HS03712	ATP6V0E1	ATPSYN-RXN	
HS03781	ATP6V1A	ATPSYN-RXN	
HS07429	ATP6V1B2	ATPSYN-RXN	
HS08030	ATP6V1C1	ATPSYN-RXN	
HS02107	ATP6V1D	ATPSYN-RXN	
HS05489	ATP6V1E1	ATPSYN-RXN	
HS05192	ATP6V1F	ATPSYN-RXN	
HS06241	ATP6V1G1	ATPSYN-RXN	
HS00586	ATP6V1H	ATPSYN-RXN	
G-137	atpA	ATPSYN-RXN	
G-190	atpA	ATPSYN-RXN	
SYNPCC7942_0336	atpA	ATPSYN-RXN	
EG10098	atpA	ATPSYN-RXN, RXN0-7041	
AT1G60440	AtPANK1	PANTOTHENATE-KIN-RXN	
AT4G32180	AtPANK2	PANTOTHENATE-KIN-RXN	
G-138	atpB	ATPSYN-RXN	
G-187	atpB	ATPSYN-RXN	
SYNPCC7942_0331	atpB	ATPSYN-RXN	
EG10099	atpB	ATPSYN-RXN, RXN0-7041	
G-194	atpC	ATPSYN-RXN	
SYNPCC7942_2316	atpC	ATPSYN-RXN	
EG10100	atpC	ATPSYN-RXN, RXN0-7041	
G-191	atpD	ATPSYN-RXN	
SYNPCC7942_2315	atpD	ATPSYN-RXN	
EG10101	atpD	ATPSYN-RXN, RXN0-7041	
G-189	atpE	ATPSYN-RXN	
SYNPCC7942_0332	atpE	ATPSYN-RXN	
EG10102	atpE	ATPSYN-RXN, RXN0-7041	
G-188	atpF	ATPSYN-RXN	
SYNPCC7942_0334	atpF	ATPSYN-RXN	
EG10103	atpF	ATPSYN-RXN, RXN0-7041	
G-192	atpG	ATPSYN-RXN	
SYNPCC7942_0337	atpG	ATPSYN-RXN	
EG10104	atpG	ATPSYN-RXN, RXN0-7041	
G-11800	ATPGD1	CARNOSINE-SYNTHASE-RXN, RXN-11222	
G-193	atpH	ATPSYN-RXN	
SYNPCC7942_0335	atpH	ATPSYN-RXN	
EG10105	atpH	ATPSYN-RXN, RXN0-7041	
AT1G68000	AtPIS1	RXN-20525, 2.7.8.11-RXN	
G-1102	AtPLC1	RXN-20538, RXN-20523, 3.1.4.11-RXN	
G-1101	AtPLC2	RXN-20538, RXN-20523, 3.1.4.11-RXN	
G-1442	ATR2	NADPH--FERRIHEMOPROTEIN-REDUCTASE-RXN	
G-27195	atrA	RXN-15606	
G-10323	atrA	R461-RXN, R462-RXN	
G-27194	atrD	TYROSINE-AMINOTRANSFERASE-RXN	
AT1G32200	ATS1	RXN-16024, RXN-17016, RXN-17017, RXN-17018, RXN-10462	
AT4G30580	ATS2	RXN-17024, RXN0-5514, RXN-17015, RXN-17014, RXN-17022, RXN-17013, RXN-17020, RXN-17012, RXN0-6705, RXN-16025, RXN-16076, 1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN, RXN-16077	
G-58829	atsA	RXN-20165, ARYLSULFAT-RXN	
AT1G43710	AtSDC	RXN-5641	
G-58832	atsK	RXN-20181, RXN-17674, RXN-20180, RXN-20187, RXN-20188, RXN-20184, RXN-20183, RXN-20186, RXN-20185, RXN-20182	
AT2G06925	AtsPLA2-alpha	RXN-15065, RXN-12430, PHOSPHOLIPASE-A2-RXN	
AT4G29460	AtsPLA2-gamma	RXN-15065, RXN-12430, PHOSPHOLIPASE-A2-RXN	
AT4G13280	AtTPS12	RXN-10005	
AT4G13300	AtTPS13	RXN-10005	
G-55039	Atu3163	RXN-18474	
G-55038	Atu3164	GALACTITOL-2-DEHYDROGENASE-RXN	
G-55040	Atu3166	RXN-18478	
G-55041	Atu3167	RXN-18477	
G-12378	atuC	GERANOYL-COA-CARBOXYLASE-RXN	
G-12366	atuD	RXN-11915	
G-12382	atuE	ISOHEXENYLGLUTACONYL-COA-HYDRATASE-RXN	
G-12379	atuF	GERANOYL-COA-CARBOXYLASE-RXN	
G-124	atzA	3.8.1.8-RXN	
G-114	atzB	R122-RXN	
G-115	atzC	R123-RXN	
G-58808	atzD	RXN-20062	
G-10314	atzD	RXN-20062	
G-10309	atzE	RXN-20063, RXN-20068, RXN-20069, RXN-20067	
G-58809	atzF	RXN-20065	
G-10288	atzF	RXN-20065	
G-58806	atzG	RXN-20063, RXN-20068, RXN-20069, RXN-20067	
G-17841	auaA	RXN-15022	
G-17843	auaB	RXN-15021	
G-17844	auaC	RXN-15021	
G-17845	auaD	RXN-15021	
G-17846	auaE	RXN-15021	
G-17842	auaEII	AMINOBENZCOALIG-RXN	
G-17847	auaF	RXN-15026	
G-17840	auaG	RXN-17334, RXN-17335, RXN-15029	
G-17838	auaH	RXN-15030	
G-17836	auaI	RXN-15028	
G-17837	auaJ	RXN-15027	
G-44005	AUDH1	4.2.1.111-RXN, RXN-14306, RXN-16610, RXN-8986	
HS07490	AUH	METHYLGLUTACONYL-COA-HYDRATASE-RXN	
YKL004W	AUR1	RXN3O-581	
G-58854	aurA	RXN-20208, RXN-20241, RXN-20206	
G-58855	aurB	RXN-20208, RXN-20241, RXN-20206	
G-58856	aurC	RXN-20208, RXN-20241, RXN-20206	
G-58858	aurE	RXN-20207	
G-12582	aurF	RXN-20202, RXN-12210, RXN-12213	
G-44159	aurF	RXN-16928, RXN-16930, RXN-16924	
G-58852	aurH	RXN-20212, RXN-20211, RXN-20210	
G-58853	aurI	RXN-20209	
G-44157	aurJ	RXN-16923	
G-44160	aurO	RXN-16926, RXN-16931, RXN-16929	
G-44156	aurZ	RXN-16922	
G-44386	Ava_3855	ENTF-RXN, RXN-17367	
G-44385	Ava_3856	RXN-17368	
G-10230	AvinDRAFT_8464	1.7.7.2-RXN	
G-12598	aviRa	RXN-12228	
G-12597	aviRb	RXN-12227	
G-10716	avnA	RXN-9482, RXN-9481	
EG10107	avtA	RXN0-5200, VALINE-PYRUVATE-AMINOTRANSFER-RXN	
G-12641	axe1	3.1.1.72-RXN	
G-12648	Axe2	3.1.1.72-RXN	
G-14704	axeA	3.1.1.72-RXN	
AT2G27860	AXS1	UDP-GLUCURONATE-DECARBOXYLASE-RXN, RXN-7770	
G-17669	AY035785	ECDYSONE-OXIDASE-RXN	
G-6781	AY069920	GTP-CYCLOHYDRO-I-RXN	
G-17782	AY296131	FUMHYDR-RXN	
G-12243	AY323951	RXN-11748	
G-6401	AY376412	S-NORLAUDANOSOLINE-SYNTHASE-RXN	
G-6762	AY422466	H2NEOPTERINALDOL-RXN	
YIL124W	AYR1	RXN-15046, ACYLGLYCERONE-PHOSPHATE-REDUCTASE-RXN	
G-58334	azf	RXN-16652	
G6731	azoR	RXN0-6722, RXN0-5375	
G18C3-20	B2Tom	RXN18C3-14	
HS09918	B3GALNT1	2.4.1.79-RXN	
HS08750	B3GALNT2	RXN-19398	
HS10487	B3GALT1	2.4.1.86-RXN, RXN-18259	
HS00059	B3GALT4	RXN-18270, RXN-18278, GANGLIOSIDE-GALACTOSYLTRANSFERASE-RXN, RXN-18295	
G-54966	B3GALT5	RXN-18298, 2.4.1.86-RXN, RXN-18259, RXN-18304	
HS10991	B3GALT6	2.4.1.134-RXN	
HS03272	B3GAT1	2.4.1.135-RXN	
HS03557	B3GAT2	2.4.1.135-RXN	
HS07624	B3GAT3	2.4.1.135-RXN	
HS10106	B3GNT2	RXN-18307, 2.4.1.163-RXN, 2.4.1.149-RXN	
HS11426	B3GNT3	2.4.1.146-RXN	
HS11063	B3GNT5	2.4.1.206-RXN	
HS06011	B4GALNT1	RXN-18274, 2.4.1.92-RXN, RXN-18294, RXN-18271	
HS01519	B4GALT1	RXN-19001, RXN-15278, RXN-12229, RXN-18308, RXN-18306, RXN-15276, 2.4.1.38-RXN, LACTOSE-SYNTHASE-RXN	
HS04130	B4GALT2	N-ACETYLLACTOSAMINE-SYNTHASE-RXN, RXN-18306, 2.4.1.38-RXN, LACTOSE-SYNTHASE-RXN	
HS08336	B4GALT3	N-ACETYLLACTOSAMINE-SYNTHASE-RXN, RXN-12229, 2.4.1.38-RXN	
HS04504	B4GALT4	RXN-12229, RXN-18306	
HS04210	B4GALT6	RXN-12119	
HS00459	B4GALT7	2.4.1.133-RXN	
HS10821	B4GAT1	RXN-19403	
G-10471	BAA13144	RXN-8782	
G-10472	BAA13145	RXN-9069	
G-10929	Baat	RXN-9851, RXN-9852, GLYCINE-N-CHOLOYLTRANSFERASE-RXN, RXN-9800	
EG11665	bacA	RXN-11776, UNDECAPRENYL-DIPHOSPHATASE-RXN	
G-43859	bacA	RXN-16263	
G-43857	bacB	RXN-16300, RXN-16264	
G-43860	bacC	RXN-16285	
G-43856	bacD	RXN-16296	
HS08510	BACE1	RXN-11697	
G66-33964	BACE2	RXN-11701	
G-43861	bacF	RXN-16297, RXN-15200	
G-43858	bacG	RXN-16298, RXN-16265	
G-809	badA	BENZOATE--COA-LIGASE-RXN	
G-545	badD	1.3.99.15-RXN	
G-546	badE	1.3.99.15-RXN	
G-547	badF	1.3.99.15-RXN	
G-548	badG	1.3.99.15-RXN	
G-550	badH	R267-RXN	
G-14628	BADH	BADH-RXN	
G-27125	BADH	BADH-RXN	
G-9555	BADH	RXN-8237	
G-549	badI	R268-RXN	
G-815	badK	R266-RXN	
G-11495	bah	RXN-10840	
G-140	baiA1	RXN-17399, BAIAEUBSP-RXN, 3OHSTEROXRED-RXN, RXN-17404	
G-141	baiA2	RXN-17399, BAIAEUBSP-RXN, 3OHSTEROXRED-RXN, RXN-17404	
G-142	baiA3	RXN-17399, BAIAEUBSP-RXN, 3OHSTEROXRED-RXN, RXN-17404	
G-139	baiB	RXN-17398, CHOLATE--COA-LIGASE-RXN	
G-12042	baiCD	RXN-17400, BAI3OXO-OXRED-RXN	
G-143	baiE	BA7DEHYDRA-RXN, RXN-17401	
G-18017	baiF	RXN-15366, RXN-17406	
G-136	baiF	RXN-15366	
G-44404	baiH	RXN-17416	
G-44405	baiI	RXN-17419	
G-18018	baiK	RXN-15366	
G-58251	baiN	BADEL6OXRED-RXN, BADEL4OXRED-RXN, RXN-17402, RXN-17403	
G-10956	bal	RXN-1304	
G-11841	BALDH	RXN66-3, BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN, PHENDEHYD-RXN	
AT3G23920	BAM1	RXN-1827	
AT4G17090	BAM3	RXN-1827, RXN-12384, RXN-12278, RXN-12279	
G-17823	bamA	RXN-15013, OAHTHAUERA-RXN, RXN-15012	
G-17821	bamR	4.2.1.100-RXN	
G-7281	BANMT1	RXN-6461, RXN-6464, RXN-6462	
AT4G11820	BAP1	HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN	
G-12778	bapA	RXN-12323	
G-10210	BAPT	RXN-8857	
G-11791	bar	BARBITURASE-RXN	
AT4G15370	BARS1	RXN-9685	
G-55093	barS1	RXN-18649, RXN-18643	
G-55096	barS2	RXN-18646, RXN-18650	
G-55094	barX	RXN-18639, RXN-18648	
G-9747	BAS	RXN-8458	
G-9432	bAS1	RXN-7570	
G-9434	bas1	RXN-7570	
G-58256	basA	RXN-19454, RXN-19453, RXN-9377	
G-58258	basB	RXN-19489	
G-58259	basC	RXN-19438	
G-58257	basD	RXN-19488, RXN-19487	
G-58255	basE	RXN-19446, RXN-19447, DHBAMPLIG-RXN	
YHR208W	BAT1	BRANCHED-CHAINAMINOTRANSFERILEU-RXN, BRANCHED-CHAINAMINOTRANSFERLEU-RXN, BRANCHED-CHAINAMINOTRANSFERVAL-RXN	
BBE	BBE	RETICULINE-OXIDASE-RXN, RXN-10888	
G-11554	BBE	RETICULINE-OXIDASE-RXN, RXN-10888	
G-58778	BBE1	RETICULINE-OXIDASE-RXN	
G-11010	Bbox1	1.14.11.1-RXN	
HS05246	BBOX1	1.14.11.1-RXN	
BBSB	bbsB	RXN-904	
BBSC	bbsC	RXN-905	
BBSD	bbsD	RXN-905	
BBSE	bbsE	RXN-864	
BBSF	bbsF	RXN-864	
BBSG	bbsG	RXN-865	
BBSH	bbsH	RXN-902	
G-27189	bc-dox	RXN-15593	
G-11221	BCA1	TRANS-RXN-194	
AT3G49680	BCAT3	RXN-2205, RXNQT-4345	
AT3G19710	BCAT4	METHIONINE--GLYOXYLATE-TRANSAMINASE-RXN, RXN-7708, R15-RXN	
G-14763	bccp	2.1.3.1-RXN	
G-93	bcd	BUTYRYL-COA-DEHYDROGENASE-RXN	
G-9255	bcd	BUTYRYL-COA-DEHYDROGENASE-RXN	
G-10257	bcd	BUTYRYL-COA-DEHYDROGENASE-RXN	
G-44428	bchB	RXN-17485, RXN-11902	
G-10104	bchB	RXN-17485, RXN-11902	
G-44440	bchC	RXN-17479	
G-10090	bchC	RXN-8787, RXN-17424	
G-10096	bchD	RXN1F-20	
G-10099	bchE	RXN-8798, RXN-8799, RXN-8797	
G-44439	bchF	RXN-17478	
G-10086	bchF	RXN-8793, RXN-8785	
G-10094	bchG	RXN-8788	
G-44441	bchG	RXN-17480	
G-10098	bchH	RXN1F-20	
G-10097	bchI	RXN1F-20	
G-44411	bchK	RXN-17446, RXN-17442, RXN-17448, RXN-17447, RXN-17452	
G-44412	bchK	RXN-17438, RXN-17437, RXN-17440, RXN-17439, RXN-17451	
G-44421	bchK	RXN-17466, RXN-17465, RXN-17468, RXN-17467, RXN-17464	
G-44429	bchL	RXN-17485, RXN-11902	
G-10102	bchL	RXN-17485, RXN-11902	
G-10083	bchM	RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	
G-44427	bchN	RXN-17485, RXN-11902	
G-10103	bchN	RXN-17485, RXN-11902	
G-10085	bchP	RXN-8791, RXN-8795, RXN-8794, RXN-8789, RXN-8790, RXN-8796	
G-44442	bchP	RXN-17483, RXN-17484, RXN-17481, RXN-17482	
G-10095	bchP	RXN-8795, RXN-8794, RXN-8796	
G-44409	bchQ	RXN-17432, RXN-17431	
G-44414	bchQ	RXN-17432, RXN-17431	
G-44424	bchQ	RXN-17432, RXN-17431	
G-44408	bchR	RXN-17430	
G-44415	bchR	RXN-17430	
G-44423	bchR	RXN-17430	
G-44417	bchU	RXN-17443, RXN-17441, RXN-17445, RXN-17444	
G-44419	bchU	RXN-17443, RXN-17441, RXN-17445, RXN-17444, RXN-17449	
G-44410	bchV	RXN-17435, RXN-17436, RXN-17433, RXN-17434, RXN-17450	
G-44413	bchV	RXN-17435, RXN-17436, RXN-17433, RXN-17434, RXN-17450	
G-44420	bchV	RXN-17435, RXN-17436, RXN-17433, RXN-17434, RXN-17450	
G-10087	bchX	RXN-8786, RXN-8792, RXN-17425, RXN-17491	
G-44430	bchX	RXN-8786, RXN-8792, RXN-17425	
G-44436	bchX	RXN-8786, RXN-8792, RXN-17425, RXN-17491	
G-10093	bchX	RXN-17477	
G-10088	bchY	RXN-8786, RXN-8792, RXN-17425, RXN-17491	
G-10091	bchY	RXN-8786, RXN-8792, RXN-17425	
G-44438	bchY	RXN-8786, RXN-8792, RXN-17425, RXN-17491	
G-44431	bchY	RXN-17477	
G-10089	bchZ	RXN-8786, RXN-8792, RXN-17425, RXN-17491	
G-10092	bchZ	RXN-8786, RXN-8792, RXN-17425	
G-44437	bchZ	RXN-8786, RXN-8792, RXN-17425, RXN-17491	
G-44432	bchZ	RXN-17477	
G-10101	bciA	RXN-5286, RXN1F-72	
G-44426	bciB	RXN-17494, RXN-17488, RXN-17491, RXN-17486	
G-44407	bciC	RXN-17429	
G-44416	bciC	RXN-17429	
G-44422	bciC	RXN-17429	
G-44418	bciD	RXN-18415, RXN-18419, RXN-18417, RXN-18421, RXN-18413, RXN-18422, RXN-18414, RXN-17457, RXN-17456, RXN-18418, RXN-18416, RXN-18420, RXN-17458, RXN-17459, RXN-18412, RXN-18424, RXN-17454, RXN-18423, RXN-18425	
HS11695	BCKDHA	METHYLVALERATE-RXN, 2KETO-3METHYLVALERATE-RXN, MBCOA-DHLIPOAMIDE-RXN, RXN-7790, 1.2.4.4-RXN, 1.2.1.25-RXN, KETOISOCAPROATE-RXN, 2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN, RXN-7719, 2.3.1.168-RXN, ISOVALERYLCOA-DHLIPOAMIDE-RXN	
HS11696	BCKDHB	METHYLVALERATE-RXN, 2KETO-3METHYLVALERATE-RXN, MBCOA-DHLIPOAMIDE-RXN, RXN-7790, 1.2.4.4-RXN, 1.2.1.25-RXN, KETOISOCAPROATE-RXN, 2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN, RXN-7719, 2.3.1.168-RXN, ISOVALERYLCOA-DHLIPOAMIDE-RXN	
G-2181	bcla	AMINOBENZCOALIG-RXN, BENZOATE--COA-LIGASE-RXN	
G-34616	bcmA	RXN-15911	
G-34617	bcmB	RXN-15912	
G-34618	bcmC	RXN-15913	
G-34619	bcmD	RXN-15914	
HS06050	BCO1	RXN-13374	
G-15340	BCO1	RXN-13374	
G66-33846	BCO2	RXN-10741	
G-11363	bcp	RXN-8414	
EG10108	bcp	RXN0-5468, 1.11.1.15-RXN, RXN-19954, RXN-19953	
G-11484	bcpA	RXN-10827, RXN-10828	
G-11494	bcpD	RXN-17199, RXN-10839	
EG11419	bcr	TRANS-RXN-340	
G-242	bcrA	1.3.99.15-RXN	
G-243	bcrB	1.3.99.15-RXN	
G-244	bcrC	1.3.99.15-RXN	
G-245	bcrD	1.3.99.15-RXN	
EG12260	bcsA	CELLULOSE-SYNTHASE-UDP-FORMING-RXN	
EG12259	bcsB	CELLULOSE-SYNTHASE-UDP-FORMING-RXN	
EG12265	bcsG	RXN-19630	
EG12258	bcsZ	RXN-2043	
G-11875	BC_1960	RXN-11290	
G-54972	BC_3750	RXN-13252	
G-54970	BC_5272	RXN-18318, RXN-18325, RXN-18324, RXN-18326	
G-54971	BC_5273	RXN-15376, RXN-9999, RXN0-1863, RXN-18319	
G-44571	bdh	RXN-17642	
HS08579	BDH1	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	
YAL060W	BDH1	RXN-11036, RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-11034	
HS08987	BDH2	3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	
G-91	bdhA	RXN-161	
G-92	bdhB	RXN-161	
G-7982	BEAT	RXN-6762	
G-7925	BEBT	RXN-6724	
G-9875	bedA	BENZENE-12-DIOXYGENASE-RXN	
G-9876	bedB	BENZENE-12-DIOXYGENASE-RXN	
G-9873	bedC1	BENZENE-12-DIOXYGENASE-RXN	
G-9874	bedC2	BENZENE-12-DIOXYGENASE-RXN	
G-9877	bedD	1.3.1.19-RXN	
G-10984	benA	RXN-9871, RXN-9872, BENZOATE-12-DIOXYGENASE-RXN	
G-10985	benB	RXN-9871, RXN-9872, BENZOATE-12-DIOXYGENASE-RXN	
G-10986	benC	RXN-9871, RXN-9872, BENZOATE-12-DIOXYGENASE-RXN	
G-10983	benD	1.3.1.25-RXN, RXN-9873, RXN-9874	
G7311	bepA	3.4.21.107-RXN	
EG10109	betA	RXN0-7231, RXN0-7230, CHD-RXN	
G-485	betA	CHD-RXN	
G-6621	betA	CHD-RXN	
G-6641	betA	CHD-RXN	
G-17723	beta-AlDH	BETA-ALANOPINE-DEHYDROGENASE-RXN	
G-486	betB	BADH-RXN	
EG10110	betB	BADH-RXN	
G-484	betC	CHOLINE-SULFATASE-RXN	
EG10112	betT	TRANS-RXN-99	
G-18005	BF0772	RXN-12977	
G-17997	bfce	RXN-15344, CELLOBIOSE-EPIMERASE-RXN	
G-9088	bfmBAA	METHYLVALERATE-RXN, 2KETO-3METHYLVALERATE-RXN, MBCOA-DHLIPOAMIDE-RXN, 1.2.4.4-RXN, 1.2.1.25-RXN, KETOISOCAPROATE-RXN, 2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN, RXN-7719, 2.3.1.168-RXN, ISOVALERYLCOA-DHLIPOAMIDE-RXN	
G-9089	bfmBAB	METHYLVALERATE-RXN, 2KETO-3METHYLVALERATE-RXN, MBCOA-DHLIPOAMIDE-RXN, 1.2.4.4-RXN, 1.2.1.25-RXN, KETOISOCAPROATE-RXN, 2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN, RXN-7719, 2.3.1.168-RXN, ISOVALERYLCOA-DHLIPOAMIDE-RXN	
G-9091	bfmBB	METHYLVALERATE-RXN, 2KETO-3METHYLVALERATE-RXN, MBCOA-DHLIPOAMIDE-RXN, 1.2.4.4-RXN, 1.2.1.25-RXN, KETOISOCAPROATE-RXN, 2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN, RXN-7719, 2.3.1.168-RXN, ISOVALERYLCOA-DHLIPOAMIDE-RXN	
G-58267	bfnA	RXN-19510, RXN-19507	
G-58268	bfnB	RXN-682	
G-58269	bfnD	RXN-19511, RXN-19506	
G-58270	bfnE	RXN-19512, RXN-19505	
G-58271	bfnL	RXN-19509, RXN-19514	
EG10113	bfr	RXN0-1483	
AT1G52400	BG1	RXN-11469	
G-43924	BG2	RXN-11469	
G-14464	bga1	3.2.1.23-RXN, BETAGALACTOSID-RXN, RXN-12400, RXN-12399, RXN-12398	
G-11027	BgbAS	RXN-7570	
G-10802	BGD2	RXN-9674	
G-10803	BGD4	RXN-9674	
G-12761	bgl1	RXN-10773, 3.2.1.21-RXN	
G-12762	bgl2	RXN-10773, 3.2.1.21-RXN	
G495	bglA	RXN0-5295, RXN0-6994	
EG10114	bglB	RXN0-5295, 6-PHOSPHO-BETA-GLUCOSIDASE-RXN, RXN0-5297	
EG10115	bglF	TRANS-RXN-157, TRANS-RXN-153A	
G-10509	BGLU1	RXN-9162	
AT1G66270	BGLU21	RXN-10769, RXN-13470, RXN-14179	
AT1G66280	BGLU22	RXN-10769, RXN-13470, RXN-14179	
AT3G09260	BGLU23	RXN-10769, 3.2.1.21-RXN, RXN-13470, RXN-14179	
G-11028	BgLUS	RXN-111	
G-10690	BGluT	RXN490-3608	
EG12013	bglX	3.2.1.21-RXN	
G-17628	bgpA	RXN-14616, RXN-11142, RXN-14615, RXN-14619, RXN-14602, RXN-11131, RXN-14612, RXN-14614, RXN-14609, RXN-14605, RXN-14618, RXN-14621, RXN-14600, RXN-14608, RXN-14598, RXN-14613, RXN-14601, RXN-14610, RXN-14617, RXN-11133, RXN-11134	
G-15528	BH2105	3.2.1.156-RXN	
G-7021	Bhmt	2.1.1.5-RXN	
HS07273	BHMT	2.1.1.5-RXN	
HS05696	BHMT2	MMUM-RXN	
